time,duration,source_computer,source_port,destination_computer,destination_port,protocol,packet_count,byte_count,class
820179,0,C231,80,C3451,N13924,6,5,2148,0
820179,0,C231,80,C3451,N13925,6,5,2148,0
820179,0,C231,80,C3451,N14788,6,5,2148,0
820179,0,C231,80,C3451,N544,6,5,2148,0
820179,0,C231,80,C3451,N7048,6,5,2148,0
820179,0,C231,80,C3826,N20943,6,5,2148,0
820179,0,C2519,445,C17640,N4081,6,1,46,0
820179,0,C2548,N24726,C2651,445,6,1,64,0
820179,0,C2651,445,C2548,N24726,6,1,46,0
820179,0,C3451,N13925,C231,80,6,8,2823,0
820179,0,C3451,N14182,C706,80,6,8,2823,0
820179,0,C3451,N14787,C706,80,6,8,2823,0
820179,0,C3451,N14788,C231,80,6,8,2823,0
820179,0,C3451,N5422,C706,80,6,8,2823,0
820179,0,C3451,N544,C231,80,6,8,2823,0
820179,0,C3451,N7048,C231,80,6,8,2823,0
820179,0,C3826,N20943,C231,80,6,8,2755,0
820179,0,C3826,N20951,C706,80,6,8,2755,0
820179,0,C4550,N154,C529,N155,1,2,120,0
820179,0,C4550,N21750,C529,88,17,1,1370,0
820179,0,C5279,N17602,C1685,N732,6,5,853,0
820179,0,C5279,N20119,C1685,N732,6,5,853,0
820179,0,C528,389,C18296,N24957,17,1,195,0
820179,0,C528,389,C8369,N5809,6,13,7034,0
820179,0,C528,389,C9550,N6738,6,26,29623,0
820179,0,C528,88,C18296,N11367,6,6,2556,0
820179,0,C528,88,C18296,N14169,6,6,2558,0
820179,0,C528,88,C18296,N300,6,6,2406,0
820179,0,C528,88,C18296,N5324,6,6,2564,0
820179,0,C528,88,C18296,N5414,6,6,2558,0
820179,0,C528,88,C18296,N9772,6,6,2556,0
820179,0,C528,N155,C15010,N155,1,2,120,0
820179,0,C529,88,C4550,N21750,17,1,1365,0
820179,0,C529,N155,C4550,N155,1,2,120,0
820179,0,C585,139,C7288,N10340,6,1,46,0
820179,0,C585,445,C8998,N20375,6,1,46,0
820179,0,C706,80,C10229,N10905,6,6,2226,0
820179,0,C706,80,C3451,N14182,6,5,2144,0
820179,0,C706,80,C3451,N14787,6,5,2144,0
820179,0,C706,80,C3451,N5422,6,5,2144,0
820179,0,C706,80,C3826,N20951,6,5,2148,0
820179,0,C7288,N10340,C585,139,6,1,46,0
820179,0,C8563,N7295,C5721,445,6,4,997,0
820179,0,C8998,N20375,C585,445,6,1,46,0
820179,1,C1743,N5160,C5381,N24948,17,2,568,0
820179,10,C1528,N5759,C1707,N732,6,6,1222,0
820179,10,C5381,N7973,C1685,N732,6,13,9019,0
820179,10,C8369,N3566,C1685,N732,6,6,1223,0
820179,11,C1392,N16991,C1707,N732,6,12,5441,0
820179,11,C19274,N15906,C1707,N732,6,12,7935,0
820179,11,C4550,N11537,C529,445,6,17,4295,0
820179,11,C528,445,C15010,N15129,6,15,2418,0
820179,11,C529,445,C4550,N11537,6,15,2417,0
820179,15,C528,445,C9550,N5170,6,8,1613,0
820179,17,C20301,N9832,C1707,N732,6,9,2559,0
820179,34,C4589,N7892,C5721,445,6,4,278,0
820179,34,C5721,445,C4589,N7892,6,2,186,0
820179,36,C5721,445,C8655,N6739,6,7,831,0
820179,36,C8655,N6739,C5721,445,6,9,1267,0
820179,38,C1015,N306,C3224,N5424,6,2,92,0
820179,41,C706,80,C9550,N13601,6,11,4493,0
820179,41,C9550,N13601,C706,80,6,15,9066,0
820179,6,C1685,N732,C5381,N7973,6,8,3075,0
820179,6,C1685,N732,C8369,N3566,6,4,2758,0
820179,6,C1707,N732,C1392,N16991,6,8,3213,0
820179,6,C1707,N732,C1528,N5759,6,4,2764,0
820179,60,C16234,N6162,C2588,N1,6,3,138,0
820179,60,C18597,N3978,C5721,445,6,50,5075,0
820179,60,C2588,N1,C4029,N3729,6,4,326,0
820179,60,C4029,N3729,C2588,N1,6,4,476,0
820179,60,C5053,1433,C10865,N2460,6,6,276,0
820179,60,C5053,1433,C10865,N6133,6,6,276,0
820179,60,C8751,N2616,C5720,445,6,68,8553,0
820179,7,C1707,N732,C19274,N15906,6,7,3035,0
820179,8,C1707,N732,C20301,N9832,6,6,2988,0
820179,9,C3688,N21290,C3971,N457,6,3,144,0
820179,9,C3688,N23214,C3935,N457,6,3,144,0
820180,0,C10,N2979,C391,N88,6,1,52,0
820180,0,C10014,N4098,C5720,445,6,1,46,0
820180,0,C10018,N4277,C5720,445,6,1,46,0
820180,0,C1002,N2566,C5720,445,6,1,46,0
820180,0,C1008,N27,C5720,445,6,1,46,0
820180,0,C10103,N6910,C5720,445,6,1,46,0
820180,0,C10229,N11055,C706,80,6,9,3199,0
820180,0,C10229,N13288,C231,80,6,9,3199,0
820180,0,C10229,N13289,C706,80,6,9,3199,0
820180,0,C10229,N13355,C706,80,6,9,3199,0
820180,0,C10364,N4205,C5720,445,6,1,46,0
820180,0,C10510,N4189,C5720,445,6,1,46,0
820180,0,C10541,N4319,C5720,445,6,1,46,0
820180,0,C1055,N3961,C5720,445,6,1,46,0
820180,0,C10574,N3928,C5720,445,6,1,46,0
820180,0,C10646,N11830,C5720,445,6,1,46,0
820180,0,C10660,N3833,C5720,445,6,1,46,0
820180,0,C1067,N3987,C5720,445,6,1,46,0
820180,0,C10670,N3938,C5720,445,6,1,46,0
820180,0,C1070,N1760,C5720,445,6,1,46,0
820180,0,C10757,N4298,C5720,445,6,1,46,0
820180,0,C10813,N4230,C5720,445,6,1,46,0
820180,0,C10872,N4293,C5720,445,6,1,46,0
820180,0,C10978,N1935,C5720,445,6,1,46,0
820180,0,C11127,3689,C5720,445,6,1,46,0
820180,0,C11155,N12125,C5720,445,6,1,46,0
820180,0,C11202,N15191,C5720,445,6,1,46,0
820180,0,C11202,N3971,C5720,445,6,1,46,0
820180,0,C11309,N4045,C5720,445,6,1,46,0
820180,0,C11313,N3456,C5720,445,6,1,46,0
820180,0,C11348,N2393,C5720,445,6,1,46,0
820180,0,C11354,N4034,C5720,445,6,1,46,0
820180,0,C11392,N4003,C5720,445,6,1,46,0
820180,0,C11481,N4155,C5720,445,6,1,46,0
820180,0,C1157,N3963,C5720,445,6,1,46,0
820180,0,C1174,N3198,C5720,445,6,1,46,0
820180,0,C1178,N3992,C5720,445,6,1,46,0
820180,0,C1195,N2148,C5720,445,6,1,46,0
820180,0,C12040,N356,C5720,445,6,1,46,0
820180,0,C1213,N8512,C5720,445,6,1,46,0
820180,0,C12164,N4251,C5720,445,6,1,46,0
820180,0,C12170,N4004,C5720,445,6,1,46,0
820180,0,C12197,N4316,C5720,445,6,1,46,0
820180,0,C12216,N4291,C5720,445,6,1,46,0
820180,0,C12298,N4274,C5720,445,6,1,46,0
820180,0,C12515,N4056,C5720,445,6,1,46,0
820180,0,C12517,N3980,C5720,445,6,1,46,0
820180,0,C12665,N4064,C5720,445,6,1,46,0
820180,0,C1282,N3944,C5720,445,6,1,46,0
820180,0,C12829,N3995,C5720,445,6,1,46,0
820180,0,C12857,N4035,C5720,445,6,1,46,0
820180,0,C12909,N4053,C5720,445,6,1,46,0
820180,0,C12909,N4303,C5720,445,6,1,46,0
820180,0,C12920,N3943,C5720,445,6,1,46,0
820180,0,C12920,N4158,C5720,445,6,1,46,0
820180,0,C12927,N4212,C5720,445,6,1,46,0
820180,0,C131,N4052,C5720,445,6,1,46,0
820180,0,C13119,N5492,C5720,445,6,1,46,0
820180,0,C13225,N375,C5720,445,6,1,46,0
820180,0,C13236,N4281,C5720,445,6,1,46,0
820180,0,C1325,N4271,C5720,445,6,1,46,0
820180,0,C1350,N4314,C5720,445,6,1,46,0
820180,0,C13583,N154,C2174,N155,1,1,60,0
820180,0,C13619,N4074,C5720,445,6,1,46,0
820180,0,C13627,N4069,C5720,445,6,1,46,0
820180,0,C13696,N3942,C5720,445,6,1,46,0
820180,0,C1387,N4160,C5720,445,6,1,46,0
820180,0,C13923,N12992,C5720,445,6,1,46,0
820180,0,C13942,N3788,C5720,445,6,1,46,0
820180,0,C13942,N4090,C5720,445,6,1,46,0
820180,0,C14034,N3930,C5720,445,6,1,46,0
820180,0,C14064,N3975,C5720,445,6,1,46,0
820180,0,C14074,N3972,C5720,445,6,1,46,0
820180,0,C14092,N4255,C5720,445,6,1,46,0
820180,0,C14106,N3933,C5720,445,6,1,46,0
820180,0,C14106,N4152,C5720,445,6,1,46,0
820180,0,C1415,N4203,C5720,445,6,1,46,0
820180,0,C14233,N9536,C5720,445,6,1,46,0
820180,0,C1425,N4295,C5720,445,6,1,46,0
820180,0,C1429,N3954,C5720,445,6,1,46,0
820180,0,C14334,N11572,C5720,445,6,1,46,0
820180,0,C14334,N4207,C5720,445,6,1,46,0
820180,0,C14334,N6873,C5720,445,6,1,46,0
820180,0,C14358,N4229,C5720,445,6,1,46,0
820180,0,C144,N4317,C5720,445,6,1,46,0
820180,0,C14435,N9626,C5720,445,6,1,46,0
820180,0,C14649,N4279,C5720,445,6,1,46,0
820180,0,C1471,N201,C5720,445,6,1,46,0
820180,0,C1471,N4228,C5720,445,6,1,46,0
820180,0,C14770,N3985,C5720,445,6,1,46,0
820180,0,C14770,N4079,C5720,445,6,1,46,0
820180,0,C14770,N4311,C5720,445,6,1,46,0
820180,0,C14770,N4315,C5720,445,6,1,46,0
820180,0,C14884,N3153,C5720,445,6,1,46,0
820180,0,C15049,N13430,C5720,445,6,1,52,0
820180,0,C15049,N4187,C5720,445,6,1,46,0
820180,0,C15075,N4302,C5720,445,6,1,46,0
820180,0,C15270,N4307,C5720,445,6,1,46,0
820180,0,C153,N4022,C5720,445,6,1,46,0
820180,0,C15378,N4161,C5720,445,6,1,46,0
820180,0,C1540,N4062,C5720,445,6,1,46,0
820180,0,C15441,N4204,C5720,445,6,1,46,0
820180,0,C15450,137,C4174,137,17,1,78,0
820180,0,C15450,137,C4920,137,17,1,78,0
820180,0,C15895,N4115,C5720,445,6,1,46,0
820180,0,C16040,N4206,C5720,445,6,1,46,0
820180,0,C16052,N4259,C5720,445,6,1,46,0
820180,0,C1623,N4058,C5720,445,6,1,46,0
820180,0,C16256,N4213,C5720,445,6,1,46,0
820180,0,C16332,N4254,C5720,445,6,1,46,0
820180,0,C16385,N4292,C5720,445,6,1,46,0
820180,0,C16478,N3939,C5720,445,6,1,46,0
820180,0,C16478,N4210,C5720,445,6,1,46,0
820180,0,C1652,N4312,C5720,445,6,1,46,0
820180,0,C16601,N3962,C5720,445,6,1,46,0
820180,0,C16601,N3999,C5720,445,6,1,46,0
820180,0,C16663,N4290,C5720,445,6,1,46,0
820180,0,C16671,N9435,C5720,445,6,1,46,0
820180,0,C16689,N4075,C5720,445,6,1,46,0
820180,0,C16722,N4184,C5720,445,6,1,46,0
820180,0,C16835,N3332,C5720,445,6,1,46,0
820180,0,C1685,N732,C20599,N448,6,4,445,0
820180,0,C1685,N732,C21632,N3271,6,4,372,0
820180,0,C1685,N732,C21632,N3595,6,4,372,0
820180,0,C1685,N732,C21632,N6732,6,4,372,0
820180,0,C1685,N732,C26721,N14159,6,4,372,0
820180,0,C1685,N732,C26721,N14189,6,4,372,0
820180,0,C1685,N732,C26721,N2019,6,4,372,0
820180,0,C17063,N4244,C5720,445,6,1,46,0
820180,0,C1707,N732,C21632,N18027,6,4,376,0
820180,0,C1707,N732,C21632,N3435,6,4,376,0
820180,0,C1707,N732,C21632,N6580,6,4,376,0
820180,0,C1707,N732,C26721,N13911,6,4,376,0
820180,0,C1707,N732,C26721,N14157,6,4,376,0
820180,0,C1707,N732,C26721,N14187,6,4,376,0
820180,0,C1721,N4059,C5720,445,6,1,46,0
820180,0,C1726,N3966,C5720,445,6,1,46,0
820180,0,C17348,N4036,C5720,445,6,1,46,0
820180,0,C17353,N2516,C1973,80,6,7,1699,0
820180,0,C17353,N2519,C1973,80,6,7,1699,0
820180,0,C17353,N2520,C1973,80,6,7,1690,0
820180,0,C1743,N5160,C18296,N24427,17,2,568,0
820180,0,C1743,N5160,C8369,N24949,17,2,568,0
820180,0,C17761,N12117,C5720,445,6,1,46,0
820180,0,C17804,N17717,C5720,445,6,1,46,0
820180,0,C180,N4154,C5720,445,6,1,46,0
820180,0,C1801,N1226,C5720,445,6,1,46,0
820180,0,C1813,N3991,C5720,445,6,1,46,0
820180,0,C18147,N4060,C5720,445,6,1,46,0
820180,0,C18150,N5918,C5720,445,6,1,46,0
820180,0,C1825,N4266,C5720,445,6,1,46,0
820180,0,C18283,N1637,C5720,445,6,1,46,0
820180,0,C1834,N3955,C5720,445,6,1,46,0
820180,0,C18341,N3251,C5720,445,6,1,46,0
820180,0,C1837,N4066,C5720,445,6,1,46,0
820180,0,C18398,N3040,C5720,445,6,1,46,0
820180,0,C18473,N3935,C5720,445,6,1,46,0
820180,0,C18666,N3959,C5720,445,6,1,46,0
820180,0,C18666,N4225,C5720,445,6,1,46,0
820180,0,C18666,N4236,C5720,445,6,1,46,0
820180,0,C18678,N4245,C5720,445,6,1,46,0
820180,0,C18698,N4016,C5720,445,6,1,46,0
820180,0,C18727,N829,C5720,445,6,1,46,0
820180,0,C18731,N3952,C5720,445,6,1,46,0
820180,0,C18743,N4011,C5720,445,6,1,46,0
820180,0,C18751,N4028,C5720,445,6,1,46,0
820180,0,C18767,N4301,C5720,445,6,1,46,0
820180,0,C18796,N2848,C5720,445,6,1,46,0
820180,0,C1884,N4195,C5720,445,6,1,46,0
820180,0,C18879,N4417,C5720,445,6,1,52,0
820180,0,C18894,N465,C5720,445,6,1,46,0
820180,0,C18941,N4196,C5720,445,6,1,46,0
820180,0,C18953,N4073,C5720,445,6,1,46,0
820180,0,C18953,N4296,C5720,445,6,1,46,0
820180,0,C18971,N535,C5720,445,6,1,46,0
820180,0,C1901,N4260,C5720,445,6,1,46,0
820180,0,C19038,N4191,C5720,445,6,1,46,0
820180,0,C19154,N4194,C5720,445,6,1,46,0
820180,0,C19191,N4283,C5720,445,6,1,46,0
820180,0,C19204,N3956,C5720,445,6,1,46,0
820180,0,C19219,N3514,C5720,445,6,1,46,0
820180,0,C19225,N4188,C5720,445,6,1,46,0
820180,0,C19308,N24958,C528,389,17,1,236,0
820180,0,C19308,N24959,C467,389,17,1,193,0
820180,0,C19444,N4237,C5720,445,6,1,46,0
820180,0,C19544,N1435,C5720,445,6,1,46,0
820180,0,C19632,N3789,C5720,445,6,1,46,0
820180,0,C19641,N4253,C5720,445,6,1,46,0
820180,0,C19647,N4086,C5720,445,6,1,46,0
820180,0,C19692,N3005,C5720,445,6,1,46,0
820180,0,C19707,N3973,C5720,445,6,1,46,0
820180,0,C19707,N4232,C5720,445,6,1,46,0
820180,0,C1973,80,C17353,N2516,6,5,452,0
820180,0,C1973,80,C17353,N2517,6,5,452,0
820180,0,C1973,80,C17353,N2519,6,5,452,0
820180,0,C1973,80,C17353,N2520,6,5,452,0
820180,0,C19772,N3994,C5720,445,6,1,46,0
820180,0,C19793,N4029,C5720,445,6,1,46,0
820180,0,C19801,N4042,C5720,445,6,1,46,0
820180,0,C19898,N742,C5720,445,6,1,46,0
820180,0,C19903,N4097,C5720,445,6,1,46,0
820180,0,C19922,N4151,C5720,445,6,1,46,0
820180,0,C19985,N9508,C5720,445,6,1,46,0
820180,0,C20027,N4032,C5720,445,6,1,46,0
820180,0,C204,N2880,C5720,445,6,1,46,0
820180,0,C204,N3932,C5720,445,6,1,46,0
820180,0,C20429,N3984,C5720,445,6,1,46,0
820180,0,C20431,N9592,C5720,445,6,1,46,0
820180,0,C2047,N772,C5720,445,6,1,46,0
820180,0,C2048,N4055,C5720,445,6,1,46,0
820180,0,C20599,N448,C1685,N732,6,6,922,0
820180,0,C20671,N3934,C5720,445,6,1,46,0
820180,0,C20819,N4211,C5720,445,6,1,46,0
820180,0,C20819,N4243,C5720,445,6,1,46,0
820180,0,C20829,N2001,C5720,445,6,1,46,0
820180,0,C20844,N2136,C5720,445,6,1,46,0
820180,0,C20844,N303,C5720,445,6,1,46,0
820180,0,C21,N4065,C5720,445,6,1,46,0
820180,0,C21035,N1736,C5720,445,6,1,46,0
820180,0,C21132,N3936,C5720,445,6,1,46,0
820180,0,C21276,N2313,C5720,445,6,1,46,0
820180,0,C21334,N4294,C5720,445,6,1,46,0
820180,0,C21464,N4246,C5720,445,6,1,46,0
820180,0,C21507,N4322,C5720,445,6,1,46,0
820180,0,C21593,N4252,C5720,445,6,1,46,0
820180,0,C21632,N18027,C1707,N732,6,6,420,0
820180,0,C21632,N3271,C1685,N732,6,6,430,0
820180,0,C21632,N3435,C1707,N732,6,6,430,0
820180,0,C21632,N3595,C1685,N732,6,6,420,0
820180,0,C21632,N6580,C1707,N732,6,6,429,0
820180,0,C21632,N6732,C1685,N732,6,6,429,0
820180,0,C21836,N13560,C2588,N1,6,5,272,0
820180,0,C2203,N4250,C5720,445,6,1,46,0
820180,0,C22277,N2030,C5720,445,6,1,46,0
820180,0,C22291,N5733,C5720,445,6,1,46,0
820180,0,C2255,N4191,C5720,445,6,1,46,0
820180,0,C2300,N4233,C5720,445,6,1,46,0
820180,0,C2306,N3997,C5720,445,6,1,46,0
820180,0,C231,445,C9219,N3077,6,1,168,0
820180,0,C231,80,C10229,N13288,6,6,2226,0
820180,0,C231,80,C3451,N10811,6,5,2148,0
820180,0,C231,80,C3451,N1408,6,5,2148,0
820180,0,C231,80,C3451,N14794,6,5,2148,0
820180,0,C231,80,C3451,N14798,6,5,2148,0
820180,0,C231,80,C3451,N14824,6,5,2148,0
820180,0,C232,N1237,C5720,445,6,1,46,0
820180,0,C2320,N24863,C467,139,6,2,106,0
820180,0,C2320,N24940,C467,88,17,1,198,0
820180,0,C2320,N24941,C467,88,17,1,276,0
820180,0,C2320,N24942,C467,88,17,1,1386,0
820180,0,C2320,N24943,C467,88,17,1,1396,0
820180,0,C2320,N8172,C467,445,6,17,5319,0
820180,0,C235,N4231,C5720,445,6,1,46,0
820180,0,C24,N4009,C5720,445,6,1,46,0
820180,0,C2588,N1,C21836,N13560,6,3,168,0
820180,0,C26721,N13911,C1707,N732,6,6,430,0
820180,0,C26721,N14157,C1707,N732,6,6,420,0
820180,0,C26721,N14159,C1685,N732,6,7,472,0
820180,0,C26721,N14187,C1707,N732,6,7,481,0
820180,0,C26721,N14189,C1685,N732,6,7,482,0
820180,0,C26721,N2019,C1685,N732,6,6,429,0
820180,0,C272,N4275,C5720,445,6,1,46,0
820180,0,C2837,N2356,C5720,445,6,1,46,0
820180,0,C3036,N1779,C5720,445,6,1,46,0
820180,0,C3036,N182,C5720,445,6,1,46,0
820180,0,C3036,N4015,C5720,445,6,1,46,0
820180,0,C3036,N4038,C5720,445,6,1,46,0
820180,0,C3036,N4039,C5720,445,6,1,46,0
820180,0,C3097,N3958,C5720,445,6,1,46,0
820180,0,C333,N4265,C5720,445,6,1,46,0
820180,0,C3451,N10811,C231,80,6,8,2823,0
820180,0,C3451,N13377,C706,80,6,8,2823,0
820180,0,C3451,N13378,C706,80,6,8,2823,0
820180,0,C3451,N1408,C231,80,6,8,2823,0
820180,0,C3451,N14794,C231,80,6,8,2823,0
820180,0,C3451,N14798,C231,80,6,8,2823,0
820180,0,C3451,N14824,C231,80,6,8,2823,0
820180,0,C3451,N6809,C706,80,6,8,2823,0
820180,0,C3462,N4067,C5720,445,6,1,46,0
820180,0,C3469,N13953,C706,80,6,1,46,0
820180,0,C3652,N4193,C5720,445,6,1,46,0
820180,0,C3745,N4041,C5720,445,6,1,46,0
820180,0,C3767,N3986,C5720,445,6,1,46,0
820180,0,C3767,N4005,C5720,445,6,1,46,0
820180,0,C3767,N4082,C5720,445,6,1,46,0
820180,0,C3767,N4083,C5720,445,6,1,46,0
820180,0,C3767,N4256,C5720,445,6,1,46,0
820180,0,C3767,N4309,C5720,445,6,1,46,0
820180,0,C3767,N4310,C5720,445,6,1,46,0
820180,0,C3778,N4071,C5720,445,6,1,46,0
820180,0,C3826,N20955,C706,80,6,8,2755,0
820180,0,C4,N5061,C5720,445,6,1,46,0
820180,0,C40,N4087,C5720,445,6,1,46,0
820180,0,C4144,N3988,C5720,445,6,1,46,0
820180,0,C4148,1677,C706,80,6,1,46,0
820180,0,C4174,137,C15450,137,17,1,84,0
820180,0,C428,N4264,C5720,445,6,1,46,0
820180,0,C4318,N858,C5720,445,6,1,46,0
820180,0,C432,N3982,C5720,445,6,1,46,0
820180,0,C4352,N4198,C5720,445,6,1,46,0
820180,0,C467,389,C19308,N24959,17,1,193,0
820180,0,C467,445,C2320,N8172,6,15,2561,0
820180,0,C467,88,C2320,N24940,17,1,430,0
820180,0,C467,88,C2320,N24941,17,1,1398,0
820180,0,C467,88,C2320,N24942,17,1,1404,0
820180,0,C467,88,C2320,N24943,17,1,1376,0
820180,0,C4711,N3981,C5720,445,6,1,46,0
820180,0,C4859,N7466,C5720,445,6,1,46,0
820180,0,C487,N3966,C5720,445,6,1,46,0
820180,0,C4920,137,C15450,137,17,1,84,0
820180,0,C5018,N3931,C5720,445,6,1,46,0
820180,0,C528,389,C17353,N24950,17,1,195,0
820180,0,C528,389,C19308,N24958,17,1,195,0
820180,0,C528,389,C8104,N24951,17,1,195,0
820180,0,C528,88,C18296,N1228,6,6,1764,0
820180,0,C528,88,C18296,N1476,6,6,2556,0
820180,0,C5306,N4096,C5720,445,6,1,46,0
820180,0,C532,N4192,C5720,445,6,1,46,0
820180,0,C537,N921,C5720,445,6,1,46,0
820180,0,C5720,445,C10005,N4181,6,1,46,0
820180,0,C5720,445,C10014,N4098,6,1,46,0
820180,0,C5720,445,C1002,N2566,6,1,46,0
820180,0,C5720,445,C1008,N27,6,1,46,0
820180,0,C5720,445,C10574,N3928,6,1,46,0
820180,0,C5720,445,C10670,N3938,6,1,46,0
820180,0,C5720,445,C1070,N1760,6,1,46,0
820180,0,C5720,445,C10813,N4230,6,1,46,0
820180,0,C5720,445,C10978,N1935,6,1,46,0
820180,0,C5720,445,C11120,N10614,6,1,46,0
820180,0,C5720,445,C11120,N487,6,1,46,0
820180,0,C5720,445,C11155,N12125,6,1,46,0
820180,0,C5720,445,C11202,N15191,6,1,46,0
820180,0,C5720,445,C11202,N3971,6,1,46,0
820180,0,C5720,445,C11309,N4045,6,1,46,0
820180,0,C5720,445,C11313,N3456,6,1,46,0
820180,0,C5720,445,C11354,N4034,6,1,46,0
820180,0,C5720,445,C11392,N4003,6,1,46,0
820180,0,C5720,445,C11481,N4155,6,1,46,0
820180,0,C5720,445,C1157,N3963,6,1,46,0
820180,0,C5720,445,C1174,N3198,6,1,46,0
820180,0,C5720,445,C12040,N356,6,1,46,0
820180,0,C5720,445,C12170,N4004,6,1,46,0
820180,0,C5720,445,C12216,N4291,6,1,46,0
820180,0,C5720,445,C12298,N4274,6,1,46,0
820180,0,C5720,445,C12620,N3951,6,1,46,0
820180,0,C5720,445,C12665,N4064,6,1,46,0
820180,0,C5720,445,C12920,N3943,6,1,46,0
820180,0,C5720,445,C12920,N4158,6,1,46,0
820180,0,C5720,445,C13696,N3942,6,1,46,0
820180,0,C5720,445,C1387,N4160,6,1,46,0
820180,0,C5720,445,C13923,N12992,6,1,46,0
820180,0,C5720,445,C14010,N4021,6,1,46,0
820180,0,C5720,445,C14034,N3930,6,1,46,0
820180,0,C5720,445,C14064,N3975,6,1,46,0
820180,0,C5720,445,C14106,N3933,6,1,46,0
820180,0,C5720,445,C14106,N4152,6,1,46,0
820180,0,C5720,445,C1415,N4203,6,1,46,0
820180,0,C5720,445,C14233,N9536,6,1,46,0
820180,0,C5720,445,C14334,N11572,6,1,46,0
820180,0,C5720,445,C14334,N4207,6,1,46,0
820180,0,C5720,445,C14334,N6873,6,1,46,0
820180,0,C5720,445,C14884,N3153,6,1,46,0
820180,0,C5720,445,C15049,N13430,6,2,92,0
820180,0,C5720,445,C15049,N4187,6,1,46,0
820180,0,C5720,445,C15270,N4307,6,1,46,0
820180,0,C5720,445,C15378,N4161,6,1,46,0
820180,0,C5720,445,C15441,N4204,6,1,46,0
820180,0,C5720,445,C16671,N9435,6,1,46,0
820180,0,C5720,445,C16722,N4184,6,1,46,0
820180,0,C5720,445,C18147,N4060,6,1,46,0
820180,0,C5720,445,C18150,N5918,6,1,46,0
820180,0,C5720,445,C18283,N1637,6,1,46,0
820180,0,C5720,445,C18341,N3251,6,1,46,0
820180,0,C5720,445,C18698,N4016,6,1,46,0
820180,0,C5720,445,C18720,N4185,6,1,46,0
820180,0,C5720,445,C18761,N9551,6,1,46,0
820180,0,C5720,445,C1884,N4195,6,1,46,0
820180,0,C5720,445,C18894,N465,6,1,46,0
820180,0,C5720,445,C18941,N4196,6,1,46,0
820180,0,C5720,445,C18971,N535,6,1,46,0
820180,0,C5720,445,C19038,N4191,6,1,46,0
820180,0,C5720,445,C19154,N4194,6,1,46,0
820180,0,C5720,445,C19191,N4283,6,1,46,0
820180,0,C5720,445,C19219,N3514,6,1,46,0
820180,0,C5720,445,C19225,N4188,6,1,46,0
820180,0,C5720,445,C19501,N4320,6,1,46,0
820180,0,C5720,445,C19707,N3973,6,1,46,0
820180,0,C5720,445,C19707,N4232,6,1,46,0
820180,0,C5720,445,C19772,N3994,6,1,46,0
820180,0,C5720,445,C19793,N4029,6,1,46,0
820180,0,C5720,445,C19801,N4042,6,1,46,0
820180,0,C5720,445,C19903,N4097,6,1,46,0
820180,0,C5720,445,C19985,N9508,6,1,46,0
820180,0,C5720,445,C20819,N4211,6,1,46,0
820180,0,C5720,445,C20819,N4243,6,1,46,0
820180,0,C5720,445,C20844,N2136,6,1,46,0
820180,0,C5720,445,C20844,N303,6,1,46,0
820180,0,C5720,445,C21507,N4322,6,1,46,0
820180,0,C5720,445,C21593,N4252,6,1,46,0
820180,0,C5720,445,C22291,N5733,6,1,46,0
820180,0,C5720,445,C2255,N4191,6,1,46,0
820180,0,C5720,445,C235,N4231,6,1,46,0
820180,0,C5720,445,C25072,N4159,6,1,46,0
820180,0,C5720,445,C3097,N3958,6,1,46,0
820180,0,C5720,445,C3462,N4067,6,1,46,0
820180,0,C5720,445,C3652,N4193,6,1,46,0
820180,0,C5720,445,C3778,N4071,6,1,46,0
820180,0,C5720,445,C4,N5061,6,1,46,0
820180,0,C5720,445,C4144,N3988,6,1,46,0
820180,0,C5720,445,C4352,N4198,6,1,46,0
820180,0,C5720,445,C4711,N3981,6,1,46,0
820180,0,C5720,445,C5018,N3931,6,1,46,0
820180,0,C5720,445,C5306,N4096,6,1,46,0
820180,0,C5720,445,C532,N4192,6,1,46,0
820180,0,C5720,445,C590,N4162,6,1,46,0
820180,0,C5720,445,C5931,N696,6,1,46,0
820180,0,C5720,445,C602,N4050,6,1,46,0
820180,0,C5720,445,C6081,N3953,6,1,46,0
820180,0,C5720,445,C6365,N3968,6,1,46,0
820180,0,C5720,445,C6417,N4258,6,1,46,0
820180,0,C5720,445,C6548,N2696,6,1,46,0
820180,0,C5720,445,C6613,N3268,6,1,46,0
820180,0,C5720,445,C6767,N3948,6,1,46,0
820180,0,C5720,445,C6789,N7522,6,1,46,0
820180,0,C5720,445,C684,N1073,6,1,46,0
820180,0,C5720,445,C69,N9490,6,1,46,0
820180,0,C5720,445,C6939,N3979,6,1,46,0
820180,0,C5720,445,C727,N9501,6,1,46,0
820180,0,C5720,445,C7344,N9479,6,1,46,0
820180,0,C5720,445,C749,N4282,6,1,46,0
820180,0,C5720,445,C7577,N3974,6,1,46,0
820180,0,C5720,445,C7597,N4026,6,1,46,0
820180,0,C5720,445,C7622,N4057,6,1,46,0
820180,0,C5720,445,C776,N3950,6,1,46,0
820180,0,C5720,445,C7767,N4049,6,1,46,0
820180,0,C5720,445,C7767,N4299,6,1,46,0
820180,0,C5720,445,C7948,N4238,6,1,46,0
820180,0,C5720,445,C8069,N3945,6,1,46,0
820180,0,C5720,445,C8444,N4156,6,1,46,0
820180,0,C5720,445,C851,N4077,6,1,46,0
